Event	ID	Name			Wwise Object Path	Notes
	259899085	impact_crossbowtower			\Default Work Unit\Towers\impact_crossbowtower	
	354991228	attack_archertower			\Default Work Unit\Towers\attack_archertower	
	610582865	ui_button_hover			\Default Work Unit\UI\ui_button_hover	
	781691411	attack_crossbowtower			\Default Work Unit\Towers\attack_crossbowtower	
	1497459184	play_gamestart			\Default Work Unit\Global_Game_Events\play_gamestart	
	1664509575	ui_button_click			\Default Work Unit\UI\ui_button_click	
	1699343283	play_music_menu			\Default Work Unit\Global_Game_Events\play_music_menu	
	1825859782	attack_cannontower			\Default Work Unit\Towers\attack_cannontower	
	3210611180	impact_cannontower			\Default Work Unit\Towers\impact_cannontower	
	3525318799	level_towerbuilding			\Default Work Unit\Level\level_towerbuilding	
	3676066613	level_warhorn			\Default Work Unit\Level\level_warhorn	
	3851137378	impact_archertower			\Default Work Unit\Towers\impact_archertower	
	3915957147	ui_button_buttonupgrade			\Default Work Unit\UI\ui_button_buttonupgrade	

State Group	ID	Name			Wwise Object Path	Notes
	4206605382	daytime			\Default Work Unit\daytime	

State	ID	Name	State Group			Notes
	311764537	day	daytime			
	748895195	None	daytime			
	1011622525	night	daytime			
	2947967655	notime	daytime			

Custom State	ID	Name	State Group	Owner		Notes
	312329494	night	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day		
	348316076	notime	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day		
	374886173	day	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night		
	677295526	notime	daytime	\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night		

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	544921695	sx_day_amb_SeaAmbi_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_SeaAmbi_1_949EB0D6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\sx_day_amb_SeaAmbi_1		2304836
	551371051	sx_day_amb_Seals_8	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_8_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_8		5788
	552500343	sx_night_amb_SeaAmbi_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_SeaAmbi_2_CFC08D7A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_SeaAmbi_2		2006245
	571599674	sx_int_impact_crossbow_Layer2_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer2_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 2\sx_int_impact_crossbow_Layer2_1		5158
	572807447	sx_night_amb_SeaST_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_SeaST_3_3DDFA38F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_SeaST_3		938805
	582548078	sx_int_impact_cannon_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 2\sx_int_impact_cannon_Layer2_3		33348
	583259747	sx_int_impact_crossbow_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 1\sx_int_impact_crossbow_Layer1_2		9446
	618587153	sx_int_tower_crossbowAttack_Layer4_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer4_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 4\sx_int_tower_crossbowAttack_Layer4_2		8576
	636337360	sx_int_impact_arrow_Layer4_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer4_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 4\sx_int_impact_arrow_Layer4_1		6831
	642483152	sx_int_fire_cannon_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_fire_cannon_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Attack_Cannon\Layer 2\sx_int_fire_cannon_Layer2_3		14436
	645384186	sx_int_tower_arrowAttack_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_arrowAttack_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Attack_Archer\Layer 1\sx_int_tower_arrowAttack_Layer1_1		4168
	648996008	sx_ui_click_upgradebutton_Layer3_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_upgradebutton_Layer3_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 3\sx_ui_click_upgradebutton_Layer3_2		15677
	649234642	sx_night_amb_CricketsST_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_CricketsST_2_6B9C5CCD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_CricketsST_2		1127048
	672085957	sx_ui_hover_button_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_hover_button_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_Hover\Layer 2\sx_ui_hover_button_Layer2_3		3303
	701810073	sx_ui_click_upgradebutton_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_upgradebutton_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 1\sx_ui_click_upgradebutton_Layer1_1		7570
	702748778	sx_int_impact_arrow_Layer3_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer3_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 3\sx_int_impact_arrow_Layer3_3		3420
	711954692	sx_int_impact_arrow_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 3\sx_int_impact_arrow_Layer3_1		3946
	720415582	sx_int_impact_crossbow_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 1\sx_int_impact_crossbow_Layer1_3		10001
	721868370	sx_ui_click_upgradebutton_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_upgradebutton_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 1\sx_ui_click_upgradebutton_Layer1_2		7482
	723008495	sx_int_tower_crossbowAttack_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 1\sx_int_tower_crossbowAttack_Layer1_1		4158
	731271026	sx_ui_click_upgradebutton_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_upgradebutton_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 3\sx_ui_click_upgradebutton_Layer3_1		16978
	749147611	sx_int_tower_crossbowAttack_Layer2_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer2_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 2\sx_int_tower_crossbowAttack_Layer2_1		8367
	750524666	sx_int_impact_crossbow_Layer3_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer3_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 3\sx_int_impact_crossbow_Layer3_2		10674
	779218760	sx_night_amb_Insects_4	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_4_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_4		21338
	783061586	sx_int_impact_cannon_Layer3_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_cannon_Layer3_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Cannon\Impact_Cannon\Layer 3\sx_int_impact_cannon_Layer3_3		60444
	787851623	sx_day_amb_Seals_5	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_5_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_5		7627
	794279722	sx_int_impact_arrow_Layer4_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer4_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 4\sx_int_impact_arrow_Layer4_2		7291
	794478279	sx_int_tower_arrowAttack_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_arrowAttack_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Attack_Archer\Layer 2\sx_int_tower_arrowAttack_Layer2_2		7254
	797120479	sx_night_amb_Insects_7	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_7_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_7		20944
	825525082	sx_level_tower_building_Layer3_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer3_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 3\sx_level_tower_building_Layer3_2		38065
	848034090	sx_level_tower_building_Layer2_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer2_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 2\sx_level_tower_building_Layer2_1		44961
	857685213	sx_int_impact_crossbow_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 2\sx_int_impact_crossbow_Layer2_3		4706
	863378449	sx_level_tower_building_Layer1_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer1_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 1\sx_level_tower_building_Layer1_1		7759
	864341479	sx_ui_click_upgradebutton_Layer2_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_upgradebutton_Layer2_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 2\sx_ui_click_upgradebutton_Layer2_1		19250
	879332919	sx_int_tower_crossbowAttack_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 1\sx_int_tower_crossbowAttack_Layer1_3		4533
	919539601	sx_int_tower_crossbowAttack_Layer3_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer3_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 3\sx_int_tower_crossbowAttack_Layer3_2		7118
	922505807	sx_day_amb_Seals_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_1		8163
	924569687	sx_day_amb_Seagulls_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seagulls_1_307F3CD6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\sx_day_amb_Seagulls_1		869864
	926342653	sx_ui_hover_button_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_hover_button_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_Hover\Layer 1\sx_ui_hover_button_Layer1_2		3237
	930054859	sx_int_impact_crossbow_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_crossbow_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Impact_Crossbow\Layer 3\sx_int_impact_crossbow_Layer3_1		10687
	970763471	sx_int_tower_crossbowAttack_Layer3_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_crossbowAttack_Layer3_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Crossbow\Attack_Crossbow\Layer 3\sx_int_tower_crossbowAttack_Layer3_3		7354
	975823092	sx_night_amb_Insects_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_Insects_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\Insects\sx_night_amb_Insects_1		16839
	988744189	sx_day_amb_SeaAmbi_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_SeaAmbi_2_7CD48AD8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\sx_day_amb_SeaAmbi_2		2037451
	999775811	sx_int_tower_arrowAttack_Layer3_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_arrowAttack_Layer3_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Attack_Archer\Layer 3\sx_int_tower_arrowAttack_Layer3_1		8117
	1001900288	sx_day_amb_BirdsNature	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_BirdsNature_39477C17.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\sx_day_amb_BirdsNature		795414
	1002453035	sx_ui_click_button_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_button_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 5\sx_ui_click_button_Layer2_2		4546
	1007077134	sx_int_tower_arrowAttack_Layer2_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_arrowAttack_Layer2_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Attack_Archer\Layer 2\sx_int_tower_arrowAttack_Layer2_3		7831
	1011509902	sx_int_tower_arrowAttack_Layer3_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_tower_arrowAttack_Layer3_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Attack_Archer\Layer 3\sx_int_tower_arrowAttack_Layer3_3		7880
	1023105407	sx_int_impact_arrow_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 1\sx_int_impact_arrow_Layer1_2		10963
	1036098363	sx_day_amb_Seagulls_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seagulls_2_1BCF7816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\sx_day_amb_Seagulls_2		864331
	1039678122	sx_level_tower_building_Layer1_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer1_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 1\sx_level_tower_building_Layer1_3		7604
	1042871076	sx_ui_click_button_Layer1_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_ui_click_button_Layer1_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Button_UpgradeClick\Layer 4\sx_ui_click_button_Layer1_2		6123
	1051087115	sx_night_amb_CricketsAmbi_1	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_night_amb_CricketsAmbi_1_C11FE817.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Night\sx_night_amb_CricketsAmbi_1		2258609
	1052485101	sx_day_amb_Seals_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_3		7811
	1054044980	sx_day_amb_Seals_6	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_day_amb_Seals_6_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\DayTIme\Day\Seals\sx_day_amb_Seals_6		5747
	1058036836	sx_level_tower_building_Layer4_3	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_level_tower_building_Layer4_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Level\Tower_Building\Layer 4\sx_level_tower_building_Layer4_3		40027
	1062583863	sx_int_impact_arrow_Layer2_2	Z:\Volumes\Projects\6. REPOSITORIES\Wwise_Lighthouse_of_Alexandria\Wwise_TowerDefenseGame_2021\.cache\Mac\SFX\sx_int_impact_arrow_Layer2_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Towers\Archers\Impact_Archer\Layer 2\sx_int_impact_arrow_Layer2_2		5278

